itinerary_id,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,is_self_transfer
"18390-2505190700--31954,-31825-3-10968-2505192154",2205,YTZ,YOW,2025-05-19 07:00:00,2025-05-19 07:59:00,True
18467-2505191320--32385-1-10910-2505191752,2710,YYZ,ATL,2025-05-19 13:20:00,2025-05-19 15:42:00,True
18467-2505190745--32385-1-10968-2505191224,2988,YYZ,ATL,2025-05-19 07:45:00,2025-05-19 10:10:00,True
18467-2505190745--32385-1-10968-2505191224,414,ATL,DFW,2025-05-19 11:00:00,2025-05-19 12:24:00,True
18467-2505190600--32385-1-10910-2505191119,2662,YYZ,ATL,2025-05-19 06:00:00,2025-05-19 08:30:00,True
18467-2505191320--32385-1-10968-2505191841,2710,YYZ,ATL,2025-05-19 13:20:00,2025-05-19 15:42:00,True
18467-2505191320--32385-1-10968-2505191841,436,ATL,DFW,2025-05-19 17:15:00,2025-05-19 18:41:00,True
18467-2505191812--32385-1-10910-2505192340,2714,YYZ,ATL,2025-05-19 18:12:00,2025-05-19 20:32:00,True
18467-2505191329--32573-0-10968-2505191609,1993,YYZ,DFW,2025-05-19 13:29:00,2025-05-19 16:09:00,True
18467-2505191720--32573-0-10968-2505192000,1111,YYZ,DFW,2025-05-19 17:20:00,2025-05-19 20:00:00,True
18467-2505190645--32573-0-10968-2505190925,1169,YYZ,DFW,2025-05-19 06:45:00,2025-05-19 09:25:00,True
18467-2505191640--31722-0-10968-2505191914,8156,YYZ,DFW,2025-05-19 16:40:00,2025-05-19 19:14:00,True
18467-2505190820--31722-0-10968-2505191054,8169,YYZ,DFW,2025-05-19 08:20:00,2025-05-19 10:54:00,True
18467-2505190630--32573-1-10968-2505191045,3524,YYZ,ORD,2025-05-19 06:30:00,2025-05-19 07:25:00,True
18467-2505190630--32573-1-10968-2505191045,1555,ORD,DFW,2025-05-19 08:05:00,2025-05-19 10:45:00,True
18467-2505191510--32573-1-10968-2505191928,3608,YYZ,ORD,2025-05-19 15:10:00,2025-05-19 16:05:00,True
18467-2505191510--32573-1-10968-2505191928,2124,ORD,DFW,2025-05-19 16:45:00,2025-05-19 19:28:00,True
18467-2505191315--32573-1-10968-2505191739,3606,YYZ,ORD,2025-05-19 13:15:00,2025-05-19 14:10:00,True
18467-2505191315--32573-1-10968-2505191739,2257,ORD,DFW,2025-05-19 15:00:00,2025-05-19 17:39:00,True
18467-2505190700--31722-1-10968-2505191202,3449,YYZ,ORD,2025-05-19 07:00:00,2025-05-19 08:03:00,True
18467-2505190700--31722-1-10968-2505191202,1044,ORD,DFW,2025-05-19 09:15:00,2025-05-19 12:02:00,True
18467-2505191132--32573-1-10968-2505191636,3604,YYZ,ORD,2025-05-19 11:32:00,2025-05-19 12:27:00,True
18467-2505191132--32573-1-10968-2505191636,1290,ORD,DFW,2025-05-19 13:58:00,2025-05-19 16:36:00,True
18467-2505190600--32385-1-10910-2505191119,2662,YYZ,ATL,2025-05-19 06:00:00,2025-05-19 08:30:00,True
"18390-2505200910--31954,-31825-3-10968-2505202154",2219,YTZ,YOW,2025-05-20 09:10:00,2025-05-20 10:09:00,True
"18390-2505200700--31954,-31825-3-10968-2505202154",2205,YTZ,YOW,2025-05-20 07:00:00,2025-05-20 07:59:00,True
18467-2505201320--32385-1-10910-2505201752,2710,YYZ,ATL,2025-05-20 13:20:00,2025-05-20 15:42:00,True
18467-2505200745--32385-1-10968-2505201224,2988,YYZ,ATL,2025-05-20 07:45:00,2025-05-20 10:10:00,True
18467-2505200745--32385-1-10968-2505201224,414,ATL,DFW,2025-05-20 11:00:00,2025-05-20 12:24:00,True
18467-2505200600--32385-1-10910-2505201119,2662,YYZ,ATL,2025-05-20 06:00:00,2025-05-20 08:30:00,True
18467-2505201812--32385-1-10910-2505202340,2714,YYZ,ATL,2025-05-20 18:12:00,2025-05-20 20:32:00,True
18467-2505201329--32573-0-10968-2505201609,1993,YYZ,DFW,2025-05-20 13:29:00,2025-05-20 16:09:00,True
18467-2505200645--32573-0-10968-2505200925,1169,YYZ,DFW,2025-05-20 06:45:00,2025-05-20 09:25:00,True
18467-2505201720--32573-0-10968-2505202000,1111,YYZ,DFW,2025-05-20 17:20:00,2025-05-20 20:00:00,True
18467-2505201640--31722-0-10968-2505201914,8156,YYZ,DFW,2025-05-20 16:40:00,2025-05-20 19:14:00,True
18467-2505200820--31722-0-10968-2505201054,8169,YYZ,DFW,2025-05-20 08:20:00,2025-05-20 10:54:00,True
18467-2505201320--32385-1-10910-2505201752,2710,YYZ,ATL,2025-05-20 13:20:00,2025-05-20 15:42:00,True
18467-2505201100--31722-1-10968-2505201558,5578,YYZ,ORD,2025-05-20 11:00:00,2025-05-20 12:03:00,True
18467-2505201100--31722-1-10968-2505201558,2290,ORD,DFW,2025-05-20 13:11:00,2025-05-20 15:58:00,True
18467-2505201820--32573-1-10968-2505202323,3610,YYZ,ORD,2025-05-20 18:20:00,2025-05-20 19:15:00,True
18467-2505201820--32573-1-10968-2505202323,2281,ORD,DFW,2025-05-20 20:35:00,2025-05-20 23:23:00,True
"18390-2505210910--31954,-31825-3-10968-2505212154",2219,YTZ,YOW,2025-05-21 09:10:00,2025-05-21 10:09:00,True
"18390-2505210700--31954,-31825-3-10968-2505212154",2205,YTZ,YOW,2025-05-21 07:00:00,2025-05-21 07:59:00,True
18467-2505211320--32385-1-10910-2505211752,2710,YYZ,ATL,2025-05-21 13:20:00,2025-05-21 15:42:00,True
18467-2505210745--32385-1-10968-2505211224,2988,YYZ,ATL,2025-05-21 07:45:00,2025-05-21 10:10:00,True
18467-2505210745--32385-1-10968-2505211224,414,ATL,DFW,2025-05-21 11:00:00,2025-05-21 12:24:00,True
18467-2505210600--32385-1-10910-2505211119,2662,YYZ,ATL,2025-05-21 06:00:00,2025-05-21 08:30:00,True
18467-2505211130--32385-1-10968-2505211656,2835,YYZ,ATL,2025-05-21 11:30:00,2025-05-21 13:55:00,True
18467-2505211130--32385-1-10968-2505211656,374,ATL,DFW,2025-05-21 15:30:00,2025-05-21 16:56:00,True
18467-2505211812--32385-1-10910-2505212340,2714,YYZ,ATL,2025-05-21 18:12:00,2025-05-21 20:32:00,True
18467-2505211720--32573-0-10968-2505212000,1111,YYZ,DFW,2025-05-21 17:20:00,2025-05-21 20:00:00,True
18467-2505210645--32573-0-10968-2505210925,1169,YYZ,DFW,2025-05-21 06:45:00,2025-05-21 09:25:00,True
18467-2505211329--32573-0-10968-2505211609,1993,YYZ,DFW,2025-05-21 13:29:00,2025-05-21 16:09:00,True
18467-2505211640--31722-0-10968-2505211914,8156,YYZ,DFW,2025-05-21 16:40:00,2025-05-21 19:14:00,True
18467-2505210820--31722-0-10968-2505211054,8169,YYZ,DFW,2025-05-21 08:20:00,2025-05-21 10:54:00,True
18467-2505210630--32573-1-10968-2505211045,3524,YYZ,ORD,2025-05-21 06:30:00,2025-05-21 07:25:00,True
18467-2505210630--32573-1-10968-2505211045,1555,ORD,DFW,2025-05-21 08:05:00,2025-05-21 10:45:00,True
18467-2505210745--32385-1-10968-2505211224,2988,YYZ,ATL,2025-05-21 07:45:00,2025-05-21 10:10:00,True
18467-2505210745--32385-1-10968-2505211224,414,ATL,DFW,2025-05-21 11:00:00,2025-05-21 12:24:00,True
18467-2505210600--32385-1-10910-2505211119,2662,YYZ,ATL,2025-05-21 06:00:00,2025-05-21 08:30:00,True
18467-2505211510--32573-1-10968-2505212133,3608,YYZ,ORD,2025-05-21 15:10:00,2025-05-21 16:05:00,True
18467-2505211510--32573-1-10968-2505212133,550,ORD,DFW,2025-05-21 18:45:00,2025-05-21 21:33:00,True
18467-2505220820--31722-0-10968-2505221054,8169,YYZ,DFW,2025-05-22 08:20:00,2025-05-22 10:54:00,True
18467-2505221640--31722-0-10968-2505221914,8156,YYZ,DFW,2025-05-22 16:40:00,2025-05-22 19:14:00,True
18467-2505221329--32573-0-10968-2505221609,1993,YYZ,DFW,2025-05-22 13:29:00,2025-05-22 16:09:00,True
18467-2505221720--32573-0-10968-2505222000,1111,YYZ,DFW,2025-05-22 17:20:00,2025-05-22 20:00:00,True
18467-2505220645--32573-0-10968-2505220925,1169,YYZ,DFW,2025-05-22 06:45:00,2025-05-22 09:25:00,True
18467-2505220600--32385-1-10910-2505221119,2662,YYZ,ATL,2025-05-22 06:00:00,2025-05-22 08:30:00,True
18467-2505221130--32385-1-10968-2505221656,2835,YYZ,ATL,2025-05-22 11:30:00,2025-05-22 13:55:00,True
18467-2505221130--32385-1-10968-2505221656,374,ATL,DFW,2025-05-22 15:30:00,2025-05-22 16:56:00,True
18467-2505221320--32385-1-10910-2505221752,2710,YYZ,ATL,2025-05-22 13:20:00,2025-05-22 15:42:00,True
18467-2505220745--32385-1-10968-2505221224,2988,YYZ,ATL,2025-05-22 07:45:00,2025-05-22 10:10:00,True
18467-2505220745--32385-1-10968-2505221224,414,ATL,DFW,2025-05-22 11:00:00,2025-05-22 12:24:00,True
18467-2505220600--32385-1-10910-2505221119,2662,YYZ,ATL,2025-05-22 06:00:00,2025-05-22 08:30:00,True
18467-2505221320--32385-1-10968-2505221841,2710,YYZ,ATL,2025-05-22 13:20:00,2025-05-22 15:42:00,True
18467-2505221320--32385-1-10968-2505221841,436,ATL,DFW,2025-05-22 17:15:00,2025-05-22 18:41:00,True
18467-2505221130--32385-1-10968-2505221656,2835,YYZ,ATL,2025-05-22 11:30:00,2025-05-22 13:55:00,True
18467-2505221130--32385-1-10968-2505221656,374,ATL,DFW,2025-05-22 15:30:00,2025-05-22 16:56:00,True
18467-2505221812--32385-1-10910-2505222340,2714,YYZ,ATL,2025-05-22 18:12:00,2025-05-22 20:32:00,True
18467-2505221640--32695-0-10968-2505221914,1029,YYZ,DFW,2025-05-22 16:40:00,2025-05-22 19:14:00,True
18467-2505220820--32695-0-10968-2505221054,1031,YYZ,DFW,2025-05-22 08:20:00,2025-05-22 10:54:00,True
18467-2505221329--32573-0-10968-2505221609,1993,YYZ,DFW,2025-05-22 13:29:00,2025-05-22 16:09:00,True
18467-2505221720--32573-0-10968-2505222000,1111,YYZ,DFW,2025-05-22 17:20:00,2025-05-22 20:00:00,True
18467-2505220645--32573-0-10968-2505220925,1169,YYZ,DFW,2025-05-22 06:45:00,2025-05-22 09:25:00,True
18467-2505220815--32695-1-10968-2505221324,503,YYZ,ORD,2025-05-22 08:15:00,2025-05-22 09:10:00,True
18467-2505220815--32695-1-10968-2505221324,5186,ORD,DFW,2025-05-22 10:45:00,2025-05-22 13:24:00,True
18467-2505221300--32695-1-10968-2505221858,5588,YYZ,ORD,2025-05-22 13:00:00,2025-05-22 14:01:00,True
18467-2505221300--32695-1-10968-2505221858,4235,ORD,DFW,2025-05-22 16:20:00,2025-05-22 18:58:00,True
18467-2505221630--32695-1-10968-2505222245,8909,YYZ,ORD,2025-05-22 16:30:00,2025-05-22 17:24:00,True
18467-2505221630--32695-1-10968-2505222245,5521,ORD,DFW,2025-05-22 20:06:00,2025-05-22 22:45:00,True
18467-2505220900--32695-1-10968-2505221522,5143,YYZ,ORD,2025-05-22 09:00:00,2025-05-22 09:59:00,True
18467-2505220900--32695-1-10968-2505221522,4854,ORD,DFW,2025-05-22 12:45:00,2025-05-22 15:22:00,True
18467-2505220700--32695-1-10968-2505221324,5141,YYZ,ORD,2025-05-22 07:00:00,2025-05-22 07:59:00,True
18467-2505220700--32695-1-10968-2505221324,5186,ORD,DFW,2025-05-22 10:45:00,2025-05-22 13:24:00,True
18467-2505221640--31722-0-10968-2505221914,8156,YYZ,DFW,2025-05-22 16:40:00,2025-05-22 19:14:00,True
18467-2505220820--31722-0-10968-2505221054,8169,YYZ,DFW,2025-05-22 08:20:00,2025-05-22 10:54:00,True
18467-2505221510--32573-1-10968-2505221928,3608,YYZ,ORD,2025-05-22 15:10:00,2025-05-22 16:05:00,True
18467-2505221510--32573-1-10968-2505221928,2124,ORD,DFW,2025-05-22 16:45:00,2025-05-22 19:28:00,True
18467-2505221100--31722-1-10968-2505221522,3499,YYZ,ORD,2025-05-22 11:00:00,2025-05-22 12:01:00,True
18467-2505221100--31722-1-10968-2505221522,2290,ORD,DFW,2025-05-22 12:45:00,2025-05-22 15:22:00,True
18467-2505220700--31722-1-10968-2505221124,490,YYZ,ORD,2025-05-22 07:00:00,2025-05-22 07:59:00,True
18467-2505220700--31722-1-10968-2505221124,1297,ORD,DFW,2025-05-22 08:45:00,2025-05-22 11:24:00,True
18467-2505221315--32573-1-10968-2505221739,3606,YYZ,ORD,2025-05-22 13:15:00,2025-05-22 14:10:00,True
18467-2505221315--32573-1-10968-2505221739,2257,ORD,DFW,2025-05-22 15:00:00,2025-05-22 17:39:00,True
18467-2505220900--31722-1-10968-2505221324,1538,YYZ,ORD,2025-05-22 09:00:00,2025-05-22 09:59:00,True
18467-2505220900--31722-1-10968-2505221324,1491,ORD,DFW,2025-05-22 10:45:00,2025-05-22 13:24:00,True
18467-2505221320--32385-1-10910-2505221752,2710,YYZ,ATL,2025-05-22 13:20:00,2025-05-22 15:42:00,True
"18390-2505230910--31954,-31825-3-10968-2505232154",2219,YTZ,YOW,2025-05-23 09:10:00,2025-05-23 10:09:00,True
"18390-2505230700--31954,-31825-3-10968-2505232154",2205,YTZ,YOW,2025-05-23 07:00:00,2025-05-23 07:59:00,True
18467-2505231320--32385-1-10910-2505231752,2710,YYZ,ATL,2025-05-23 13:20:00,2025-05-23 15:42:00,True
18467-2505230745--32385-1-10968-2505231224,2988,YYZ,ATL,2025-05-23 07:45:00,2025-05-23 10:10:00,True
18467-2505230745--32385-1-10968-2505231224,414,ATL,DFW,2025-05-23 11:00:00,2025-05-23 12:24:00,True
18467-2505230600--32385-1-10910-2505231119,2662,YYZ,ATL,2025-05-23 06:00:00,2025-05-23 08:30:00,True
18467-2505231320--32385-1-10968-2505231841,2710,YYZ,ATL,2025-05-23 13:20:00,2025-05-23 15:42:00,True
18467-2505231320--32385-1-10968-2505231841,436,ATL,DFW,2025-05-23 17:15:00,2025-05-23 18:41:00,True
18467-2505231130--32385-1-10968-2505231656,2835,YYZ,ATL,2025-05-23 11:30:00,2025-05-23 13:55:00,True
18467-2505231130--32385-1-10968-2505231656,374,ATL,DFW,2025-05-23 15:30:00,2025-05-23 16:56:00,True
18467-2505231812--32385-1-10910-2505232340,2714,YYZ,ATL,2025-05-23 18:12:00,2025-05-23 20:32:00,True
18467-2505231812--32385-1-10968-2505240011,2714,YYZ,ATL,2025-05-23 18:12:00,2025-05-23 20:32:00,True
18467-2505231812--32385-1-10968-2505240011,818,ATL,DFW,2025-05-23 22:45:00,2025-05-24 00:11:00,True
18467-2505230645--32573-0-10968-2505230925,1169,YYZ,DFW,2025-05-23 06:45:00,2025-05-23 09:25:00,True
18467-2505231329--32573-0-10968-2505231609,1993,YYZ,DFW,2025-05-23 13:29:00,2025-05-23 16:09:00,True
18467-2505231720--32573-0-10968-2505232000,1111,YYZ,DFW,2025-05-23 17:20:00,2025-05-23 20:00:00,True
18467-2505230630--32573-1-10968-2505231045,3524,YYZ,ORD,2025-05-23 06:30:00,2025-05-23 07:25:00,True
18467-2505230630--32573-1-10968-2505231045,1555,ORD,DFW,2025-05-23 08:05:00,2025-05-23 10:45:00,True
18467-2505231510--32573-1-10968-2505231928,3608,YYZ,ORD,2025-05-23 15:10:00,2025-05-23 16:05:00,True
18467-2505231510--32573-1-10968-2505231928,2124,ORD,DFW,2025-05-23 16:45:00,2025-05-23 19:28:00,True
18467-2505231315--32573-1-10968-2505231739,3606,YYZ,ORD,2025-05-23 13:15:00,2025-05-23 14:10:00,True
18467-2505231315--32573-1-10968-2505231739,2257,ORD,DFW,2025-05-23 15:00:00,2025-05-23 17:39:00,True
18467-2505231320--32385-1-10910-2505231752,2710,YYZ,ATL,2025-05-23 13:20:00,2025-05-23 15:42:00,True
18467-2505230745--32385-1-10968-2505231224,2988,YYZ,ATL,2025-05-23 07:45:00,2025-05-23 10:10:00,True
18467-2505230745--32385-1-10968-2505231224,414,ATL,DFW,2025-05-23 11:00:00,2025-05-23 12:24:00,True
18467-2505231132--32573-1-10968-2505231636,3604,YYZ,ORD,2025-05-23 11:32:00,2025-05-23 12:27:00,True
18467-2505231132--32573-1-10968-2505231636,1290,ORD,DFW,2025-05-23 13:58:00,2025-05-23 16:36:00,True
18467-2505231510--32573-1-10968-2505232133,3608,YYZ,ORD,2025-05-23 15:10:00,2025-05-23 16:05:00,True
18467-2505231510--32573-1-10968-2505232133,550,ORD,DFW,2025-05-23 18:45:00,2025-05-23 21:33:00,True
18467-2505241320--31679-1-10910-2505241752,7106,YYZ,ATL,2025-05-24 13:20:00,2025-05-24 15:42:00,True
18467-2505240745--31679-1-10968-2505241224,7129,YYZ,ATL,2025-05-24 07:45:00,2025-05-24 10:10:00,True
18467-2505240745--31679-1-10968-2505241224,6482,ATL,DFW,2025-05-24 11:00:00,2025-05-24 12:24:00,True
18467-2505241130--31679-1-10968-2505241656,8535,YYZ,ATL,2025-05-24 11:30:00,2025-05-24 13:55:00,True
18467-2505241130--31679-1-10968-2505241656,8538,ATL,DFW,2025-05-24 15:30:00,2025-05-24 16:56:00,True
18467-2505241812--31679-1-10910-2505242340,6768,YYZ,ATL,2025-05-24 18:12:00,2025-05-24 20:32:00,True
18467-2505240745--31679-1-10910-2505241501,7129,YYZ,ATL,2025-05-24 07:45:00,2025-05-24 10:10:00,True
18467-2505241320--32385-1-10910-2505241752,2710,YYZ,ATL,2025-05-24 13:20:00,2025-05-24 15:42:00,True
18467-2505240745--32385-1-10968-2505241224,2988,YYZ,ATL,2025-05-24 07:45:00,2025-05-24 10:10:00,True
18467-2505240745--32385-1-10968-2505241224,414,ATL,DFW,2025-05-24 11:00:00,2025-05-24 12:24:00,True
18467-2505240600--32385-1-10910-2505241109,2662,YYZ,ATL,2025-05-24 06:00:00,2025-05-24 08:30:00,True
18467-2505241130--32385-1-10968-2505241656,2835,YYZ,ATL,2025-05-24 11:30:00,2025-05-24 13:55:00,True
18467-2505241130--32385-1-10968-2505241656,374,ATL,DFW,2025-05-24 15:30:00,2025-05-24 16:56:00,True
18467-2505240820--32695-0-10968-2505241054,1031,YYZ,DFW,2025-05-24 08:20:00,2025-05-24 10:54:00,True
18467-2505241640--32695-0-10968-2505241914,1029,YYZ,DFW,2025-05-24 16:40:00,2025-05-24 19:14:00,True
18467-2505241329--32573-0-10968-2505241609,1993,YYZ,DFW,2025-05-24 13:29:00,2025-05-24 16:09:00,True
18467-2505241720--32573-0-10968-2505242000,1111,YYZ,DFW,2025-05-24 17:20:00,2025-05-24 20:00:00,True
18467-2505240645--32573-0-10968-2505240925,1169,YYZ,DFW,2025-05-24 06:45:00,2025-05-24 09:25:00,True
18467-2505240815--32695-1-10968-2505241324,503,YYZ,ORD,2025-05-24 08:15:00,2025-05-24 09:10:00,True
18467-2505240815--32695-1-10968-2505241324,5186,ORD,DFW,2025-05-24 10:45:00,2025-05-24 13:24:00,True
18467-2505241000--32695-1-10968-2505241522,8903,YYZ,ORD,2025-05-24 10:00:00,2025-05-24 10:54:00,True
18467-2505241000--32695-1-10968-2505241522,4854,ORD,DFW,2025-05-24 12:45:00,2025-05-24 15:22:00,True
18467-2505240900--32695-1-10968-2505241522,5143,YYZ,ORD,2025-05-24 09:00:00,2025-05-24 09:59:00,True
18467-2505240900--32695-1-10968-2505241522,4854,ORD,DFW,2025-05-24 12:45:00,2025-05-24 15:22:00,True
18467-2505240700--32695-1-10968-2505241324,5141,YYZ,ORD,2025-05-24 07:00:00,2025-05-24 07:59:00,True
18467-2505240700--32695-1-10968-2505241324,5186,ORD,DFW,2025-05-24 10:45:00,2025-05-24 13:24:00,True
18467-2505241015--32695-1-10968-2505241652,4902,YYZ,DEN,2025-05-24 10:15:00,2025-05-24 11:59:00,True
18467-2505241015--32695-1-10968-2505241652,3371,DEN,DFW,2025-05-24 13:48:00,2025-05-24 16:52:00,True
18467-2505241640--31722-0-10968-2505241914,8156,YYZ,DFW,2025-05-24 16:40:00,2025-05-24 19:14:00,True
18467-2505240820--31722-0-10968-2505241054,8169,YYZ,DFW,2025-05-24 08:20:00,2025-05-24 10:54:00,True
18467-2505240630--32573-1-10968-2505241045,3524,YYZ,ORD,2025-05-24 06:30:00,2025-05-24 07:25:00,True
18467-2505240630--32573-1-10968-2505241045,1555,ORD,DFW,2025-05-24 08:05:00,2025-05-24 10:45:00,True
18467-2505241100--31722-1-10968-2505241522,5783,YYZ,ORD,2025-05-24 11:00:00,2025-05-24 12:01:00,True
18467-2505241100--31722-1-10968-2505241522,2290,ORD,DFW,2025-05-24 12:45:00,2025-05-24 15:22:00,True
18467-2505240900--31722-1-10968-2505241324,1538,YYZ,ORD,2025-05-24 09:00:00,2025-05-24 09:59:00,True
18467-2505240900--31722-1-10968-2505241324,1491,ORD,DFW,2025-05-24 10:45:00,2025-05-24 13:24:00,True
18467-2505240700--31722-1-10968-2505241124,490,YYZ,ORD,2025-05-24 07:00:00,2025-05-24 07:59:00,True
18467-2505240700--31722-1-10968-2505241124,1297,ORD,DFW,2025-05-24 08:45:00,2025-05-24 11:24:00,True
18467-2505241132--32573-1-10968-2505241636,3604,YYZ,ORD,2025-05-24 11:32:00,2025-05-24 12:27:00,True
18467-2505241132--32573-1-10968-2505241636,1290,ORD,DFW,2025-05-24 13:58:00,2025-05-24 16:36:00,True
18467-2505241510--32573-1-10968-2505242323,3608,YYZ,ORD,2025-05-24 15:10:00,2025-05-24 16:05:00,True
18467-2505241510--32573-1-10968-2505242323,2281,ORD,DFW,2025-05-24 20:35:00,2025-05-24 23:23:00,True
"18390-2505250910--31954,-31825-3-10968-2505252154",2219,YTZ,YOW,2025-05-25 09:10:00,2025-05-25 10:09:00,True
"18390-2505250700--31954,-31825-3-10968-2505252154",2205,YTZ,YOW,2025-05-25 07:00:00,2025-05-25 07:59:00,True
18467-2505251320--32385-1-10910-2505251752,2710,YYZ,ATL,2025-05-25 13:20:00,2025-05-25 15:42:00,True
18467-2505250600--32385-1-10910-2505251109,2662,YYZ,ATL,2025-05-25 06:00:00,2025-05-25 08:30:00,True
18467-2505251130--32385-1-10968-2505251656,2835,YYZ,ATL,2025-05-25 11:30:00,2025-05-25 13:55:00,True
18467-2505251130--32385-1-10968-2505251656,374,ATL,DFW,2025-05-25 15:30:00,2025-05-25 16:56:00,True
18467-2505251812--32385-1-10910-2505252340,2714,YYZ,ATL,2025-05-25 18:12:00,2025-05-25 20:32:00,True
18467-2505251812--32385-1-10968-2505260011,2714,YYZ,ATL,2025-05-25 18:12:00,2025-05-25 20:32:00,True
18467-2505251812--32385-1-10968-2505260011,818,ATL,DFW,2025-05-25 22:45:00,2025-05-26 00:11:00,True
18467-2505251329--32573-0-10968-2505251609,1993,YYZ,DFW,2025-05-25 13:29:00,2025-05-25 16:09:00,True
18467-2505250645--32573-0-10968-2505250925,1169,YYZ,DFW,2025-05-25 06:45:00,2025-05-25 09:25:00,True
18467-2505251720--32573-0-10968-2505252000,1111,YYZ,DFW,2025-05-25 17:20:00,2025-05-25 20:00:00,True
18467-2505250820--31722-0-10968-2505251054,8169,YYZ,DFW,2025-05-25 08:20:00,2025-05-25 10:54:00,True
18467-2505251640--31722-0-10968-2505251914,8156,YYZ,DFW,2025-05-25 16:40:00,2025-05-25 19:14:00,True
18467-2505251100--31722-1-10968-2505251522,5783,YYZ,ORD,2025-05-25 11:00:00,2025-05-25 12:01:00,True
18467-2505251100--31722-1-10968-2505251522,2290,ORD,DFW,2025-05-25 12:45:00,2025-05-25 15:22:00,True
18467-2505250900--31722-1-10968-2505251324,1538,YYZ,ORD,2025-05-25 09:00:00,2025-05-25 09:59:00,True
18467-2505250900--31722-1-10968-2505251324,1491,ORD,DFW,2025-05-25 10:45:00,2025-05-25 13:24:00,True
18467-2505250700--31722-1-10968-2505251124,490,YYZ,ORD,2025-05-25 07:00:00,2025-05-25 07:59:00,True
18467-2505250700--31722-1-10968-2505251124,1297,ORD,DFW,2025-05-25 08:45:00,2025-05-25 11:24:00,True
18467-2505250815--31722-1-10968-2505251324,8533,YYZ,ORD,2025-05-25 08:15:00,2025-05-25 09:10:00,True
18467-2505250815--31722-1-10968-2505251324,1491,ORD,DFW,2025-05-25 10:45:00,2025-05-25 13:24:00,True
18467-2505251000--31722-1-10968-2505251522,8278,YYZ,ORD,2025-05-25 10:00:00,2025-05-25 10:54:00,True
18467-2505251000--31722-1-10968-2505251522,2290,ORD,DFW,2025-05-25 12:45:00,2025-05-25 15:22:00,True
"18390-2505260910--31954,-31825-3-10968-2505262154",2219,YTZ,YOW,2025-05-26 09:10:00,2025-05-26 10:09:00,True
"18390-2505260700--31954,-31825-3-10968-2505262154",2205,YTZ,YOW,2025-05-26 07:00:00,2025-05-26 07:59:00,True
18467-2505261320--32385-1-10910-2505261752,2710,YYZ,ATL,2025-05-26 13:20:00,2025-05-26 15:42:00,True
18467-2505260600--32385-1-10910-2505261119,2662,YYZ,ATL,2025-05-26 06:00:00,2025-05-26 08:30:00,True
18467-2505261320--32385-1-10968-2505261841,2710,YYZ,ATL,2025-05-26 13:20:00,2025-05-26 15:42:00,True
18467-2505261320--32385-1-10968-2505261841,436,ATL,DFW,2025-05-26 17:15:00,2025-05-26 18:41:00,True
18467-2505261130--32385-1-10968-2505261656,2835,YYZ,ATL,2025-05-26 11:30:00,2025-05-26 13:55:00,True
18467-2505261130--32385-1-10968-2505261656,374,ATL,DFW,2025-05-26 15:30:00,2025-05-26 16:56:00,True
18467-2505261812--32385-1-10910-2505262340,2714,YYZ,ATL,2025-05-26 18:12:00,2025-05-26 20:32:00,True
18467-2505261329--32573-0-10968-2505261609,1993,YYZ,DFW,2025-05-26 13:29:00,2025-05-26 16:09:00,True
18467-2505261720--32573-0-10968-2505262000,1111,YYZ,DFW,2025-05-26 17:20:00,2025-05-26 20:00:00,True
18467-2505260645--32573-0-10968-2505260925,1169,YYZ,DFW,2025-05-26 06:45:00,2025-05-26 09:25:00,True
18467-2505261640--31722-0-10968-2505261914,8156,YYZ,DFW,2025-05-26 16:40:00,2025-05-26 19:14:00,True
18467-2505260820--31722-0-10968-2505261054,8169,YYZ,DFW,2025-05-26 08:20:00,2025-05-26 10:54:00,True
18467-2505261100--31722-1-10968-2505261522,3499,YYZ,ORD,2025-05-26 11:00:00,2025-05-26 12:01:00,True
18467-2505261100--31722-1-10968-2505261522,2290,ORD,DFW,2025-05-26 12:45:00,2025-05-26 15:22:00,True
18467-2505260700--31722-1-10968-2505261124,490,YYZ,ORD,2025-05-26 07:00:00,2025-05-26 07:59:00,True
18467-2505260700--31722-1-10968-2505261124,1297,ORD,DFW,2025-05-26 08:45:00,2025-05-26 11:24:00,True
18467-2505261315--32573-1-10968-2505261739,3606,YYZ,ORD,2025-05-26 13:15:00,2025-05-26 14:10:00,True
18467-2505261315--32573-1-10968-2505261739,2257,ORD,DFW,2025-05-26 15:00:00,2025-05-26 17:39:00,True
18467-2505261320--32385-1-10910-2505261752,2710,YYZ,ATL,2025-05-26 13:20:00,2025-05-26 15:42:00,True
18467-2505261130--32385-1-10968-2505261656,2835,YYZ,ATL,2025-05-26 11:30:00,2025-05-26 13:55:00,True
18467-2505261130--32385-1-10968-2505261656,374,ATL,DFW,2025-05-26 15:30:00,2025-05-26 16:56:00,True
18467-2505261130--32385-1-10910-2505261752,2835,YYZ,ATL,2025-05-26 11:30:00,2025-05-26 13:55:00,True
"18390-2505270910--31954,-31825-3-10968-2505272154",2219,YTZ,YOW,2025-05-27 09:10:00,2025-05-27 10:09:00,True
"18390-2505270700--31954,-31825-3-10968-2505272154",2205,YTZ,YOW,2025-05-27 07:00:00,2025-05-27 07:59:00,True
18467-2505271320--32385-1-10910-2505271752,2710,YYZ,ATL,2025-05-27 13:20:00,2025-05-27 15:42:00,True
