departure_date_time,arrival_date_time,is_self_transfer,flight_id,itinerary_id,origin_airport_id,destination_airport_id
2025-06-06 07:45:00,2025-06-06 10:10:00,True,69,it2812,ap5,ap9
2025-06-06 11:00:00,2025-06-06 12:24:00,True,2,it2812,ap9,ap7
2025-06-06 06:00:00,2025-06-06 08:30:00,True,26,it2813,ap5,ap9
2025-06-06 13:20:00,2025-06-06 15:42:00,True,63,it2814,ap5,ap9
2025-06-06 17:15:00,2025-06-06 18:41:00,True,72,it2814,ap9,ap7
2025-06-06 11:30:00,2025-06-06 13:55:00,True,64,it2815,ap5,ap9
2025-06-06 15:30:00,2025-06-06 16:56:00,True,65,it2815,ap9,ap7
2025-06-06 07:45:00,2025-06-06 10:10:00,True,69,it2816,ap5,ap9
2025-06-06 13:20:00,2025-06-06 15:42:00,True,60,it2817,ap5,ap9
2025-06-06 07:45:00,2025-06-06 10:10:00,True,5,it2818,ap5,ap9
2025-06-06 11:00:00,2025-06-06 12:24:00,True,6,it2818,ap9,ap7
2025-06-06 06:00:00,2025-06-06 08:30:00,True,4,it2819,ap5,ap9
2025-06-06 13:20:00,2025-06-06 15:42:00,True,60,it2820,ap5,ap9
2025-06-06 17:15:00,2025-06-06 18:41:00,True,62,it2820,ap9,ap7
2025-06-06 11:30:00,2025-06-06 13:55:00,True,7,it2821,ap5,ap9
2025-06-06 15:30:00,2025-06-06 16:56:00,True,33,it2821,ap9,ap7
2025-06-06 06:00:00,2025-06-06 08:30:00,True,4,it2822,ap5,ap9
2025-06-06 11:00:00,2025-06-06 12:24:00,True,6,it2822,ap9,ap7
2025-06-06 06:59:00,2025-06-06 09:24:00,True,10,it2823,ap5,ap7
2025-06-06 13:30:00,2025-06-06 15:55:00,True,81,it2824,ap5,ap7
2025-06-06 17:35:00,2025-06-06 20:00:00,True,9,it2825,ap5,ap7
2025-06-06 16:40:00,2025-06-06 19:14:00,True,82,it2826,ap5,ap7
2025-06-06 08:20:00,2025-06-06 10:54:00,True,83,it2827,ap5,ap7
2025-06-06 11:45:00,2025-06-06 12:40:00,True,61,it2828,ap5,ap6
2025-06-06 13:15:00,2025-06-06 15:45:00,True,90,it2828,ap6,ap7
2025-06-06 11:00:00,2025-06-06 12:01:00,True,85,it2829,ap5,ap6
2025-06-06 12:45:00,2025-06-06 15:22:00,True,37,it2829,ap6,ap7
2025-06-06 07:00:00,2025-06-06 07:59:00,True,86,it2830,ap5,ap6
2025-06-06 08:45:00,2025-06-06 11:24:00,True,87,it2830,ap6,ap7
2025-06-06 06:00:00,2025-06-06 08:30:00,True,4,it2819,ap5,ap9
2025-06-06 18:45:00,2025-06-06 19:40:00,True,50,it2831,ap5,ap6
2025-06-06 22:05:00,2025-06-07 00:41:00,True,150,it2831,ap6,ap7
2025-06-06 06:35:00,2025-06-06 07:30:00,True,15,it2832,ap5,ap6
2025-06-06 11:10:00,2025-06-06 13:38:00,True,16,it2832,ap6,ap7
2025-06-06 07:45:00,2025-06-06 10:10:00,True,5,it2833,ap5,ap9
2025-06-07 13:30:00,2025-06-07 15:55:00,True,81,it2834,ap5,ap7
2025-06-07 17:35:00,2025-06-07 20:00:00,True,9,it2835,ap5,ap7
2025-06-07 06:59:00,2025-06-07 09:24:00,True,10,it2836,ap5,ap7
2025-06-07 11:30:00,2025-06-07 13:55:00,True,7,it2837,ap5,ap9
2025-06-07 15:30:00,2025-06-07 16:56:00,True,33,it2837,ap9,ap7
2025-06-07 11:30:00,2025-06-07 13:55:00,True,7,it2838,ap5,ap9
2025-06-07 13:20:00,2025-06-07 15:42:00,True,60,it2839,ap5,ap9
2025-06-07 18:55:00,2025-06-07 20:21:00,True,105,it2839,ap9,ap7
2025-06-07 07:45:00,2025-06-07 10:10:00,True,5,it2840,ap5,ap9
2025-06-07 13:20:00,2025-06-07 15:42:00,True,60,it2841,ap5,ap9
2025-06-07 07:45:00,2025-06-07 10:10:00,True,5,it2842,ap5,ap9
2025-06-07 11:00:00,2025-06-07 12:24:00,True,6,it2842,ap9,ap7
2025-06-07 06:00:00,2025-06-07 08:30:00,True,4,it2843,ap5,ap9
2025-06-07 11:30:00,2025-06-07 13:55:00,True,7,it2837,ap5,ap9
2025-06-07 15:30:00,2025-06-07 16:56:00,True,33,it2837,ap9,ap7
2025-06-07 11:30:00,2025-06-07 13:55:00,True,7,it2838,ap5,ap9
2025-06-07 17:35:00,2025-06-07 20:00:00,True,9,it2835,ap5,ap7
2025-06-07 06:59:00,2025-06-07 09:24:00,True,10,it2836,ap5,ap7
2025-06-07 13:30:00,2025-06-07 15:55:00,True,81,it2834,ap5,ap7
2025-06-07 08:20:00,2025-06-07 10:54:00,True,38,it2844,ap5,ap7
2025-06-07 16:40:00,2025-06-07 19:14:00,True,93,it2845,ap5,ap7
2025-06-07 08:15:00,2025-06-07 09:09:00,True,56,it2846,ap5,ap6
2025-06-07 10:45:00,2025-06-07 13:24:00,True,55,it2846,ap6,ap7
2025-06-07 07:00:00,2025-06-07 07:59:00,True,54,it2847,ap5,ap6
2025-06-07 10:45:00,2025-06-07 13:24:00,True,55,it2847,ap6,ap7
2025-06-07 10:15:00,2025-06-07 11:59:00,True,70,it2848,ap5,ap8
2025-06-07 13:48:00,2025-06-07 16:52:00,True,71,it2848,ap8,ap7
2025-06-07 14:45:00,2025-06-07 15:50:00,True,75,it2849,ap5,ap6
2025-06-07 20:06:00,2025-06-07 22:45:00,True,44,it2849,ap6,ap7
2025-06-07 10:15:00,2025-06-07 11:59:00,True,70,it2850,ap5,ap8
2025-06-07 17:56:00,2025-06-07 20:59:00,True,161,it2850,ap8,ap7
2025-06-07 08:20:00,2025-06-07 10:54:00,True,83,it2851,ap5,ap7
2025-06-07 16:40:00,2025-06-07 19:14:00,True,82,it2852,ap5,ap7
2025-06-07 13:25:00,2025-06-07 14:20:00,True,30,it2853,ap5,ap6
2025-06-07 15:10:00,2025-06-07 17:34:00,True,14,it2853,ap6,ap7
2025-06-07 09:00:00,2025-06-07 09:59:00,True,21,it2854,ap5,ap6
2025-06-07 10:45:00,2025-06-07 13:24:00,True,84,it2854,ap6,ap7
2025-06-07 07:00:00,2025-06-07 07:59:00,True,86,it2855,ap5,ap6
2025-06-07 08:45:00,2025-06-07 11:24:00,True,87,it2855,ap6,ap7
2025-06-07 08:15:00,2025-06-07 09:09:00,True,34,it2856,ap5,ap6
2025-06-07 10:45:00,2025-06-07 13:24:00,True,84,it2856,ap6,ap7
2025-06-07 11:45:00,2025-06-07 12:40:00,True,61,it2857,ap5,ap6
2025-06-07 15:10:00,2025-06-07 17:34:00,True,14,it2857,ap6,ap7
2025-06-08 13:30:00,2025-06-08 15:55:00,True,81,it2858,ap5,ap7
2025-06-08 17:35:00,2025-06-08 20:00:00,True,9,it2859,ap5,ap7
2025-06-08 06:59:00,2025-06-08 09:24:00,True,10,it2860,ap5,ap7
2025-06-08 06:00:00,2025-06-08 08:20:00,True,4,it2861,ap5,ap9
2025-06-08 09:00:00,2025-06-08 10:15:00,True,80,it2861,ap9,ap7
2025-06-08 07:45:00,2025-06-08 10:00:00,True,5,it2862,ap5,ap9
2025-06-08 11:00:00,2025-06-08 12:15:00,True,6,it2862,ap9,ap7
2025-06-08 06:00:00,2025-06-08 08:20:00,True,4,it2863,ap5,ap9
2025-06-08 07:45:00,2025-06-08 10:00:00,True,5,it2864,ap5,ap9
2025-06-08 22:45:00,2025-06-09 00:01:00,True,25,it2865,ap9,ap7
2025-06-08 11:30:00,2025-06-08 13:44:00,True,7,it2866,ap5,ap9
2025-06-08 06:00:00,2025-06-08 08:20:00,True,4,it2861,ap5,ap9
2025-06-08 09:00:00,2025-06-08 10:15:00,True,80,it2861,ap9,ap7
2025-06-08 13:20:00,2025-06-08 15:37:00,True,60,it2867,ap5,ap9
2025-06-08 07:45:00,2025-06-08 10:00:00,True,5,it2862,ap5,ap9
2025-06-08 11:00:00,2025-06-08 12:15:00,True,6,it2862,ap9,ap7
2025-06-08 18:55:00,2025-06-08 21:16:00,True,24,it2868,ap5,ap9
2025-06-08 06:00:00,2025-06-08 08:20:00,True,4,it2863,ap5,ap9
2025-06-08 22:45:00,2025-06-09 00:01:00,True,25,it2865,ap9,ap7
2025-06-08 13:30:00,2025-06-08 15:55:00,True,81,it2858,ap5,ap7
2025-06-08 06:59:00,2025-06-08 09:24:00,True,10,it2860,ap5,ap7
2025-06-08 17:35:00,2025-06-08 20:00:00,True,9,it2859,ap5,ap7
2025-06-08 08:20:00,2025-06-08 10:54:00,True,38,it2869,ap5,ap7
2025-06-08 16:40:00,2025-06-08 19:14:00,True,93,it2870,ap5,ap7
2025-06-08 08:15:00,2025-06-08 09:09:00,True,56,it2871,ap5,ap6
2025-06-08 10:45:00,2025-06-08 13:24:00,True,55,it2871,ap6,ap7
2025-06-08 10:00:00,2025-06-08 10:54:00,True,97,it2872,ap5,ap6
2025-06-08 12:45:00,2025-06-08 15:22:00,True,42,it2872,ap6,ap7
2025-06-08 15:25:00,2025-06-08 16:42:00,True,74,it2873,ap1,ap3
2025-06-08 18:25:00,2025-06-08 21:44:00,True,98,it2873,ap3,ap7
2025-06-08 07:00:00,2025-06-08 07:59:00,True,54,it2874,ap5,ap6
2025-06-08 10:45:00,2025-06-08 13:24:00,True,55,it2874,ap6,ap7
2025-06-08 10:15:00,2025-06-08 11:59:00,True,70,it2875,ap5,ap8
2025-06-08 13:48:00,2025-06-08 16:52:00,True,71,it2875,ap8,ap7
2025-06-08 08:20:00,2025-06-08 10:54:00,True,83,it2876,ap5,ap7
2025-06-08 16:40:00,2025-06-08 19:14:00,True,82,it2877,ap5,ap7
2025-06-08 11:30:00,2025-06-08 13:44:00,True,7,it2866,ap5,ap9
2025-06-08 06:00:00,2025-06-08 08:20:00,True,4,it2861,ap5,ap9
2025-06-08 09:00:00,2025-06-08 10:15:00,True,80,it2861,ap9,ap7
2025-06-08 07:00:00,2025-06-08 07:59:00,True,86,it2878,ap5,ap6
2025-06-08 08:45:00,2025-06-08 11:24:00,True,87,it2878,ap6,ap7
2025-06-08 07:45:00,2025-06-08 10:00:00,True,5,it2862,ap5,ap9
2025-06-08 11:00:00,2025-06-08 12:15:00,True,6,it2862,ap9,ap7
2025-06-08 06:00:00,2025-06-08 08:20:00,True,4,it2863,ap5,ap9
2025-06-09 13:30:00,2025-06-09 15:55:00,True,81,it2879,ap5,ap7
2025-06-09 17:35:00,2025-06-09 20:00:00,True,9,it2880,ap5,ap7
2025-06-09 06:59:00,2025-06-09 09:24:00,True,10,it2881,ap5,ap7
2025-06-09 11:30:00,2025-06-09 13:44:00,True,109,it2882,ap5,ap9
2025-06-09 07:45:00,2025-06-09 10:00:00,True,5,it2883,ap5,ap9
2025-06-09 17:10:00,2025-06-09 19:27:00,True,99,it2884,ap5,ap9
2025-06-09 22:45:00,2025-06-10 00:01:00,True,25,it2884,ap9,ap7
2025-06-09 22:45:00,2025-06-10 00:01:00,True,25,it2885,ap9,ap7
2025-06-09 11:30:00,2025-06-09 13:44:00,True,7,it2886,ap5,ap9
2025-06-09 06:00:00,2025-06-09 08:20:00,True,4,it2887,ap5,ap9
2025-06-09 09:00:00,2025-06-09 10:15:00,True,80,it2887,ap9,ap7
2025-06-09 13:20:00,2025-06-09 15:37:00,True,60,it2888,ap5,ap9
2025-06-09 07:45:00,2025-06-09 10:00:00,True,5,it2889,ap5,ap9
2025-06-09 11:00:00,2025-06-09 12:15:00,True,6,it2889,ap9,ap7
2025-06-09 18:55:00,2025-06-09 21:16:00,True,24,it2890,ap5,ap9
2025-06-09 18:55:00,2025-06-09 21:16:00,True,24,it2891,ap5,ap9
2025-06-09 22:45:00,2025-06-10 00:01:00,True,25,it2891,ap9,ap7
2025-06-09 07:45:00,2025-06-09 10:00:00,True,5,it2883,ap5,ap9
2025-06-09 17:35:00,2025-06-09 20:00:00,True,9,it2880,ap5,ap7
2025-06-09 13:30:00,2025-06-09 15:55:00,True,81,it2879,ap5,ap7
2025-06-09 06:59:00,2025-06-09 09:24:00,True,10,it2881,ap5,ap7
2025-06-09 16:40:00,2025-06-09 19:14:00,True,82,it2892,ap5,ap7
2025-06-09 08:20:00,2025-06-09 10:54:00,True,83,it2893,ap5,ap7
2025-06-09 11:30:00,2025-06-09 13:44:00,True,7,it2886,ap5,ap9
2025-06-09 13:25:00,2025-06-09 14:20:00,True,30,it2894,ap5,ap6
2025-06-09 15:10:00,2025-06-09 17:34:00,True,14,it2894,ap6,ap7
2025-06-09 06:35:00,2025-06-09 07:30:00,True,15,it2895,ap5,ap6
2025-06-09 08:34:00,2025-06-09 11:12:00,True,91,it2895,ap6,ap7
2025-06-09 07:45:00,2025-06-09 10:00:00,True,5,it2883,ap5,ap9
2025-06-10 13:30:00,2025-06-10 15:55:00,True,81,it2896,ap5,ap7
2025-06-10 17:35:00,2025-06-10 20:00:00,True,9,it2897,ap5,ap7
2025-06-10 06:59:00,2025-06-10 09:24:00,True,10,it2898,ap5,ap7
2025-06-10 11:30:00,2025-06-10 13:44:00,True,7,it2899,ap5,ap9
2025-06-10 06:00:00,2025-06-10 08:20:00,True,4,it2900,ap5,ap9
2025-06-10 11:30:00,2025-06-10 13:44:00,True,7,it2901,ap5,ap9
2025-06-10 15:30:00,2025-06-10 16:47:00,True,33,it2901,ap9,ap7
2025-06-10 07:45:00,2025-06-10 10:00:00,True,5,it2902,ap5,ap9
2025-06-10 11:30:00,2025-06-10 13:44:00,True,7,it2899,ap5,ap9
2025-06-10 06:00:00,2025-06-10 08:20:00,True,4,it2903,ap5,ap9
2025-06-10 09:00:00,2025-06-10 10:15:00,True,80,it2903,ap9,ap7
2025-06-10 13:20:00,2025-06-10 15:37:00,True,60,it2904,ap5,ap9
2025-06-10 07:45:00,2025-06-10 10:00:00,True,5,it2905,ap5,ap9
2025-06-10 11:00:00,2025-06-10 12:15:00,True,6,it2905,ap9,ap7
2025-06-10 17:10:00,2025-06-10 19:27:00,True,99,it2906,ap5,ap9
2025-06-10 20:55:00,2025-06-10 22:11:00,True,105,it2906,ap9,ap7
2025-06-10 13:20:00,2025-06-10 15:37:00,True,60,it2907,ap5,ap9
2025-06-10 17:15:00,2025-06-10 18:33:00,True,62,it2907,ap9,ap7
2025-06-10 11:30:00,2025-06-10 13:44:00,True,7,it2901,ap5,ap9
2025-06-10 15:30:00,2025-06-10 16:47:00,True,33,it2901,ap9,ap7
2025-06-10 17:35:00,2025-06-10 20:00:00,True,9,it2897,ap5,ap7
2025-06-10 13:30:00,2025-06-10 15:55:00,True,81,it2896,ap5,ap7
2025-06-10 06:59:00,2025-06-10 09:24:00,True,10,it2898,ap5,ap7
2025-06-10 16:40:00,2025-06-10 19:14:00,True,93,it2908,ap5,ap7
2025-06-10 08:20:00,2025-06-10 10:54:00,True,38,it2909,ap5,ap7
2025-06-10 08:15:00,2025-06-10 09:09:00,True,56,it2910,ap5,ap6
2025-06-10 10:45:00,2025-06-10 13:24:00,True,55,it2910,ap6,ap7
2025-06-10 10:00:00,2025-06-10 10:54:00,True,97,it2911,ap5,ap6
2025-06-10 12:45:00,2025-06-10 15:22:00,True,42,it2911,ap6,ap7
2025-06-10 09:00:00,2025-06-10 09:59:00,True,47,it2912,ap5,ap6
2025-06-10 12:45:00,2025-06-10 15:22:00,True,42,it2912,ap6,ap7
2025-06-10 07:00:00,2025-06-10 07:59:00,True,54,it2913,ap5,ap6
2025-06-10 10:45:00,2025-06-10 13:24:00,True,55,it2913,ap6,ap7
2025-06-10 08:15:00,2025-06-10 09:09:00,True,56,it2914,ap5,ap6
2025-06-10 12:45:00,2025-06-10 15:22:00,True,42,it2914,ap6,ap7
2025-06-10 16:40:00,2025-06-10 19:14:00,True,82,it2915,ap5,ap7
2025-06-10 08:20:00,2025-06-10 10:54:00,True,83,it2916,ap5,ap7
2025-06-10 11:45:00,2025-06-10 12:40:00,True,61,it2917,ap5,ap6
2025-06-10 13:15:00,2025-06-10 15:45:00,True,90,it2917,ap6,ap7
2025-06-10 11:30:00,2025-06-10 13:44:00,True,7,it2899,ap5,ap9
2025-06-10 13:25:00,2025-06-10 14:20:00,True,30,it2918,ap5,ap6
2025-06-10 15:10:00,2025-06-10 17:34:00,True,14,it2918,ap6,ap7
2025-06-10 11:00:00,2025-06-10 12:01:00,True,85,it2919,ap5,ap6
2025-06-10 12:45:00,2025-06-10 15:22:00,True,37,it2919,ap6,ap7
2025-06-10 07:00:00,2025-06-10 07:59:00,True,86,it2920,ap5,ap6
2025-06-10 08:45:00,2025-06-10 11:24:00,True,87,it2920,ap6,ap7
2025-06-11 09:10:00,2025-06-11 10:09:00,True,77,it2921,ap1,ap4
2025-06-11 11:30:00,2025-06-11 13:44:00,True,7,it2922,ap5,ap9
2025-06-11 06:00:00,2025-06-11 08:20:00,True,4,it2923,ap5,ap9
2025-06-11 09:00:00,2025-06-11 10:15:00,True,80,it2923,ap9,ap7
2025-06-11 13:20:00,2025-06-11 15:37:00,True,60,it2924,ap5,ap9
2025-06-11 07:45:00,2025-06-11 10:00:00,True,5,it2925,ap5,ap9
2025-06-11 11:00:00,2025-06-11 12:15:00,True,6,it2925,ap9,ap7
2025-06-11 13:20:00,2025-06-11 15:37:00,True,60,it2926,ap5,ap9
2025-06-11 17:15:00,2025-06-11 18:33:00,True,62,it2926,ap9,ap7
2025-06-11 11:30:00,2025-06-11 13:44:00,True,7,it2927,ap5,ap9
2025-06-11 15:30:00,2025-06-11 16:47:00,True,33,it2927,ap9,ap7
2025-06-11 13:30:00,2025-06-11 15:55:00,True,81,it2928,ap5,ap7
2025-06-11 06:59:00,2025-06-11 09:24:00,True,10,it2929,ap5,ap7
2025-06-11 17:35:00,2025-06-11 20:00:00,True,9,it2930,ap5,ap7
2025-06-11 16:40:00,2025-06-11 19:14:00,True,82,it2931,ap5,ap7
2025-06-11 08:20:00,2025-06-11 10:54:00,True,83,it2932,ap5,ap7
2025-06-11 11:45:00,2025-06-11 12:40:00,True,61,it2933,ap5,ap6
2025-06-11 13:15:00,2025-06-11 15:45:00,True,90,it2933,ap6,ap7
2025-06-11 13:25:00,2025-06-11 14:20:00,True,30,it2934,ap5,ap6
2025-06-11 15:10:00,2025-06-11 17:34:00,True,14,it2934,ap6,ap7
2025-06-11 09:00:00,2025-06-11 09:59:00,True,21,it2935,ap5,ap6
2025-06-11 10:45:00,2025-06-11 13:24:00,True,84,it2935,ap6,ap7
2025-06-11 07:00:00,2025-06-11 07:59:00,True,86,it2936,ap5,ap6
2025-06-11 08:45:00,2025-06-11 11:24:00,True,87,it2936,ap6,ap7
2025-06-11 18:45:00,2025-06-11 19:40:00,True,50,it2937,ap5,ap6
2025-06-11 22:05:00,2025-06-12 00:41:00,True,150,it2937,ap6,ap7
2025-06-12 13:30:00,2025-06-12 15:55:00,True,81,it2938,ap5,ap7
2025-06-12 17:35:00,2025-06-12 20:00:00,True,9,it2939,ap5,ap7
2025-06-12 06:59:00,2025-06-12 09:24:00,True,10,it2940,ap5,ap7
2025-06-12 07:45:00,2025-06-12 10:00:00,True,5,it2941,ap5,ap9
2025-06-12 11:30:00,2025-06-12 13:44:00,True,7,it2942,ap5,ap9
2025-06-12 06:00:00,2025-06-12 08:20:00,True,4,it2943,ap5,ap9
2025-06-12 09:00:00,2025-06-12 10:15:00,True,80,it2943,ap9,ap7
2025-06-12 13:20:00,2025-06-12 15:37:00,True,60,it2944,ap5,ap9
2025-06-12 07:45:00,2025-06-12 10:00:00,True,5,it2945,ap5,ap9
2025-06-12 11:00:00,2025-06-12 12:15:00,True,6,it2945,ap9,ap7
2025-06-12 18:55:00,2025-06-12 21:16:00,True,24,it2946,ap5,ap9
2025-06-12 17:10:00,2025-06-12 19:27:00,True,99,it2947,ap5,ap9
2025-06-12 20:55:00,2025-06-12 22:11:00,True,105,it2947,ap9,ap7
2025-06-12 18:55:00,2025-06-12 21:16:00,True,24,it2948,ap5,ap9
2025-06-12 22:45:00,2025-06-13 00:01:00,True,25,it2948,ap9,ap7
2025-06-12 13:20:00,2025-06-12 15:37:00,True,60,it2949,ap5,ap9
2025-06-12 17:15:00,2025-06-12 18:33:00,True,62,it2949,ap9,ap7
2025-06-12 06:59:00,2025-06-12 09:24:00,True,10,it2940,ap5,ap7
2025-06-12 13:30:00,2025-06-12 15:55:00,True,81,it2938,ap5,ap7
2025-06-12 17:35:00,2025-06-12 20:00:00,True,9,it2939,ap5,ap7
2025-06-12 16:40:00,2025-06-12 19:14:00,True,93,it2950,ap5,ap7
2025-06-12 08:20:00,2025-06-12 10:54:00,True,38,it2951,ap5,ap7
2025-06-12 14:10:00,2025-06-12 15:05:00,True,94,it2952,ap5,ap6
2025-06-12 16:20:00,2025-06-12 18:58:00,True,68,it2952,ap6,ap7
2025-06-12 08:15:00,2025-06-12 09:09:00,True,56,it2953,ap5,ap6
2025-06-12 10:45:00,2025-06-12 13:24:00,True,55,it2953,ap6,ap7
2025-06-12 10:00:00,2025-06-12 10:54:00,True,97,it2954,ap5,ap6
2025-06-12 12:45:00,2025-06-12 15:22:00,True,42,it2954,ap6,ap7
2025-06-12 09:00:00,2025-06-12 09:59:00,True,47,it2955,ap5,ap6
2025-06-12 12:45:00,2025-06-12 15:22:00,True,42,it2955,ap6,ap7
2025-06-12 07:00:00,2025-06-12 07:59:00,True,54,it2956,ap5,ap6
2025-06-12 10:45:00,2025-06-12 13:24:00,True,55,it2956,ap6,ap7
2025-06-12 16:40:00,2025-06-12 19:14:00,True,82,it2957,ap5,ap7
2025-06-12 08:20:00,2025-06-12 10:54:00,True,83,it2958,ap5,ap7
2025-06-12 13:25:00,2025-06-12 14:20:00,True,30,it2959,ap5,ap6
2025-06-12 15:10:00,2025-06-12 17:34:00,True,14,it2959,ap6,ap7
2025-06-12 11:00:00,2025-06-12 12:01:00,True,85,it2960,ap5,ap6
2025-06-12 12:45:00,2025-06-12 15:22:00,True,37,it2960,ap6,ap7
2025-06-12 09:00:00,2025-06-12 09:59:00,True,21,it2961,ap5,ap6
2025-06-12 10:45:00,2025-06-12 13:24:00,True,84,it2961,ap6,ap7
2025-06-12 07:00:00,2025-06-12 07:59:00,True,86,it2962,ap5,ap6
2025-06-12 08:45:00,2025-06-12 11:24:00,True,87,it2962,ap6,ap7
2025-06-12 06:35:00,2025-06-12 07:30:00,True,15,it2963,ap5,ap6
2025-06-12 08:34:00,2025-06-12 11:12:00,True,91,it2963,ap6,ap7
2025-06-12 11:45:00,2025-06-12 12:40:00,True,61,it2964,ap5,ap6
2025-06-12 15:10:00,2025-06-12 17:34:00,True,14,it2964,ap6,ap7
2025-06-13 13:30:00,2025-06-13 15:55:00,True,81,it2965,ap5,ap7
2025-06-13 17:35:00,2025-06-13 20:00:00,True,9,it2966,ap5,ap7
2025-06-13 06:59:00,2025-06-13 09:24:00,True,10,it2967,ap5,ap7
2025-06-13 08:20:00,2025-06-13 10:54:00,True,83,it2968,ap5,ap7
2025-06-13 11:00:00,2025-06-13 12:01:00,True,85,it2969,ap5,ap6
2025-06-13 12:45:00,2025-06-13 15:22:00,True,37,it2969,ap6,ap7
2025-06-13 09:00:00,2025-06-13 09:59:00,True,21,it2970,ap5,ap6
2025-06-13 10:45:00,2025-06-13 13:24:00,True,84,it2970,ap6,ap7
2025-06-13 08:15:00,2025-06-13 09:09:00,True,34,it2971,ap5,ap6
2025-06-13 10:45:00,2025-06-13 13:24:00,True,84,it2971,ap6,ap7
2025-06-13 06:00:00,2025-06-13 08:20:00,True,4,it2972,ap5,ap9
2025-06-13 07:45:00,2025-06-13 10:00:00,True,5,it2973,ap5,ap9
2025-06-13 11:30:00,2025-06-13 13:44:00,True,7,it2974,ap5,ap9
2025-06-13 06:00:00,2025-06-13 08:20:00,True,4,it2975,ap5,ap9
2025-06-13 09:00:00,2025-06-13 10:15:00,True,80,it2975,ap9,ap7
2025-06-13 07:45:00,2025-06-13 10:00:00,True,5,it2976,ap5,ap9
2025-06-13 11:00:00,2025-06-13 12:15:00,True,6,it2976,ap9,ap7
2025-06-13 18:55:00,2025-06-13 21:16:00,True,24,it2977,ap5,ap9
2025-06-13 18:55:00,2025-06-13 21:16:00,True,24,it2978,ap5,ap9
2025-06-13 22:45:00,2025-06-14 00:01:00,True,25,it2978,ap9,ap7
2025-06-13 06:00:00,2025-06-13 08:20:00,True,4,it2972,ap5,ap9
2025-06-13 06:59:00,2025-06-13 09:24:00,True,10,it2967,ap5,ap7
2025-06-13 17:35:00,2025-06-13 20:00:00,True,9,it2966,ap5,ap7
2025-06-13 13:30:00,2025-06-13 15:55:00,True,81,it2965,ap5,ap7
2025-06-13 08:20:00,2025-06-13 10:54:00,True,38,it2979,ap5,ap7
2025-06-13 16:40:00,2025-06-13 19:14:00,True,93,it2980,ap5,ap7
2025-06-13 10:00:00,2025-06-13 10:54:00,True,97,it2981,ap5,ap6
2025-06-13 12:45:00,2025-06-13 15:22:00,True,42,it2981,ap6,ap7
2025-06-13 17:15:00,2025-06-13 18:15:00,True,43,it2982,ap5,ap6
2025-06-13 20:06:00,2025-06-13 22:45:00,True,44,it2982,ap6,ap7
2025-06-13 13:00:00,2025-06-13 14:01:00,True,101,it2983,ap5,ap6
2025-06-13 16:20:00,2025-06-13 18:58:00,True,68,it2983,ap6,ap7
2025-06-13 09:00:00,2025-06-13 09:59:00,True,47,it2984,ap5,ap6
2025-06-13 12:45:00,2025-06-13 15:22:00,True,42,it2984,ap6,ap7
2025-06-13 07:00:00,2025-06-13 07:59:00,True,54,it2985,ap5,ap6
2025-06-13 10:45:00,2025-06-13 13:24:00,True,55,it2985,ap6,ap7
2025-06-13 08:20:00,2025-06-13 10:54:00,True,83,it2968,ap5,ap7
2025-06-13 16:40:00,2025-06-13 19:14:00,True,82,it2986,ap5,ap7
2025-06-13 11:30:00,2025-06-13 13:44:00,True,7,it2974,ap5,ap9
2025-06-13 11:00:00,2025-06-13 12:01:00,True,85,it2969,ap5,ap6
2025-06-13 12:45:00,2025-06-13 15:22:00,True,37,it2969,ap6,ap7
2025-06-13 07:00:00,2025-06-13 07:59:00,True,86,it2987,ap5,ap6
2025-06-13 08:45:00,2025-06-13 11:24:00,True,87,it2987,ap6,ap7
2025-06-13 06:35:00,2025-06-13 07:30:00,True,15,it2988,ap5,ap6
2025-06-13 08:34:00,2025-06-13 11:12:00,True,91,it2988,ap6,ap7
2025-06-13 06:00:00,2025-06-13 08:20:00,True,4,it2972,ap5,ap9
2025-06-13 18:45:00,2025-06-13 19:40:00,True,50,it2989,ap5,ap6
2025-06-13 22:05:00,2025-06-14 00:41:00,True,150,it2989,ap6,ap7
2025-06-13 13:00:00,2025-06-13 14:01:00,True,88,it2990,ap5,ap6
2025-06-13 16:20:00,2025-06-13 18:58:00,True,89,it2990,ap6,ap7
2025-06-14 09:10:00,2025-06-14 10:09:00,True,77,it2991,ap1,ap4
2025-06-14 07:00:00,2025-06-14 07:59:00,True,3,it2992,ap1,ap4
2025-06-14 06:00:00,2025-06-14 08:20:00,True,4,it2993,ap5,ap9
2025-06-14 09:00:00,2025-06-14 10:15:00,True,80,it2993,ap9,ap7
2025-06-14 07:45:00,2025-06-14 10:00:00,True,5,it2994,ap5,ap9
2025-06-14 11:00:00,2025-06-14 12:15:00,True,6,it2994,ap9,ap7
2025-06-14 13:20:00,2025-06-14 15:37:00,True,60,it2995,ap5,ap9
2025-06-14 17:15:00,2025-06-14 18:33:00,True,62,it2995,ap9,ap7
2025-06-14 06:00:00,2025-06-14 08:20:00,True,4,it2996,ap5,ap9
2025-06-14 11:30:00,2025-06-14 13:44:00,True,7,it2997,ap5,ap9
2025-06-14 15:30:00,2025-06-14 16:47:00,True,33,it2997,ap9,ap7
2025-06-14 13:30:00,2025-06-14 15:55:00,True,81,it2998,ap5,ap7
2025-06-14 06:59:00,2025-06-14 09:24:00,True,10,it2999,ap5,ap7
